#;Cajero;Apertura;Cierre;Estado;Efectivo Inicial;Efectivo Esperado;Efectivo Final;Diferencia;Total Ventas
15020;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;139722.05;0;-139722.05;39722.05
15019;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;121861.20999999999;0;-121861.20999999999;21861.21
15018;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;131075.98;0;-131075.98;31075.98
15017;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;124451.99;0;-124451.99;24451.99
15016;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;127143.64;0;-127143.64;27143.64
15015;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;130315.18;0;-130315.18;30315.18
15014;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;145011.87;0;-145011.87;45011.87
15013;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;141204.49;0;-141204.49;41204.49
15012;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;113412.7;0;-113412.7;13412.7
15011;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;173497.52000000002;0;-173497.52000000002;73497.52
15010;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;183369.46000000002;0;-183369.46000000002;83369.46
15009;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;108226.63;0;-108226.63;8226.63
15008;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;146588.88;0;-146588.88;46588.88
15007;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;141290.63;0;-141290.63;41290.63
15006;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;103901.06;0;-103901.06;3901.06
15005;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;101094.34;0;-101094.34;1094.34
15004;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;165700.06;0;-165700.06;65700.06
15003;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;121781.65;0;-121781.65;21781.65
15002;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;121698.02;0;-121698.02;21698.02
15001;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;109850.95999999999;0;-109850.95999999999;9850.96
15000;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;149877.65;0;-149877.65;49877.65
14999;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;144069.15;0;-144069.15;44069.15
14998;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;148939.08000000002;0;-148939.08000000002;48939.08
14997;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;147931.04;0;-147931.04;47931.04
14996;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;120947.18;0;-120947.18;20947.18
14995;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;133014.81;0;-133014.81;33014.81
14994;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;161598.08000000002;0;-161598.08000000002;61598.08
14993;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;133579.45;0;-133579.45;33579.45
14992;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;117121.03;0;-117121.03;17121.03
14991;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;101283.9;0;-101283.9;1283.9
14990;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;122211.98;0;-122211.98;22211.98
14989;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;126579.59;0;-126579.59;26579.59
14988;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;126452.01;0;-126452.01;26452.01
14987;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;139022.3;0;-139022.3;39022.3
14986;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;102714.58;0;-102714.58;2714.58
14985;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;159978.18;0;-159978.18;59978.18
14984;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;140290.46;0;-140290.46;40290.46
14983;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;181703.06;0;-181703.06;81703.06
14982;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;146083.29;0;-146083.29;46083.29
14981;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;113766.09;0;-113766.09;13766.09
14980;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;169451.77000000002;0;-169451.77000000002;69451.77
14979;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;106630.39;0;-106630.39;6630.39
14978;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;143783.48;0;-143783.48;43783.48
14977;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;101189.91;0;-101189.91;1189.91
14976;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;112648.99;0;-112648.99;12648.99
14975;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;132137.41999999998;0;-132137.41999999998;32137.42
14974;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;152961.89;0;-152961.89;52961.89
14973;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;101356.19;0;-101356.19;1356.19
14972;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;125969.3;0;-125969.3;25969.3
14971;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;104536.5;0;-104536.5;4536.5
14970;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;116083.49;0;-116083.49;16083.49
14969;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;134741.84;0;-134741.84;34741.84
14968;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;197222.31;0;-197222.31;97222.31
14967;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;129796.32;0;-129796.32;29796.32
14966;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;186447.28999999998;0;-186447.28999999998;86447.29
14965;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;113468.33;0;-113468.33;13468.33
14964;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;169301.97;0;-169301.97;69301.97
14963;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;134820.08000000002;0;-134820.08000000002;34820.08
14962;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;110519.03;0;-110519.03;10519.03
14961;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;113580.51;0;-113580.51;13580.51
14960;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;170445.28;0;-170445.28;70445.28
14959;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;187368.66999999998;0;-187368.66999999998;87368.67
14958;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;134583.46;0;-134583.46;34583.46
14957;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;150225.77;0;-150225.77;50225.77
14956;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;116112.6;0;-116112.6;16112.6
14955;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;144071.25;0;-144071.25;44071.25
14954;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;103808.77;0;-103808.77;3808.77
14953;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;133383.64;0;-133383.64;33383.64
14952;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;197823.43;0;-197823.43;97823.43
14951;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;135487.69;0;-135487.69;35487.69
14950;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;173571.83000000002;0;-173571.83000000002;73571.83
14949;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;107857.41;0;-107857.41;7857.41
14948;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;118139.08;0;-118139.08;18139.08
14947;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;143829.23;0;-143829.23;43829.23
14946;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;114852.18;0;-114852.18;14852.18
14945;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;122193.97;0;-122193.97;22193.97
14944;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;103660.53;0;-103660.53;3660.53
14943;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;146560.15;0;-146560.15;46560.15
14942;Cajero;"4/9/2026, 3:13:18 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;143958.16999999998;0;-143958.16999999998;43958.17
14941;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:18 p. m.";CLOSED;100000;115101.61;0;-115101.61;15101.61
14940;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;119140.47;0;-119140.47;19140.47
14939;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;114808.4;0;-114808.4;14808.4
14938;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;148728.29;0;-148728.29;48728.29
14937;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;117245.2;0;-117245.2;17245.2
14936;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;124807.98;0;-124807.98;24807.98
14935;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;153625.93;0;-153625.93;53625.93
14934;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;119418.5;0;-119418.5;19418.5
14933;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;140279.52;0;-140279.52;40279.52
14932;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;128792.68;0;-128792.68;28792.68
14931;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;135083.69;0;-135083.69;35083.69
14930;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;115268.81;0;-115268.81;15268.81
14929;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;127573.06;0;-127573.06;27573.06
14928;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;145847.43;0;-145847.43;45847.43
14927;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;143419.54;0;-143419.54;43419.54
14926;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;144547.51;0;-144547.51;44547.51
14925;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;104258.38;0;-104258.38;4258.38
14924;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;141168.54;0;-141168.54;41168.54
14923;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;139542.66999999998;0;-139542.66999999998;39542.67
14922;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;138635.1;0;-138635.1;38635.1
14921;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;184467.05;0;-184467.05;84467.05
14920;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;101644.9;0;-101644.9;1644.9
14919;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;160533.9;0;-160533.9;60533.9
14918;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;145435.33000000002;0;-145435.33000000002;45435.33
14917;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;173643.85;0;-173643.85;73643.85
14916;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;127452.15;0;-127452.15;27452.15
14915;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;108100.73;0;-108100.73;8100.73
14914;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;122615.95999999999;0;-122615.95999999999;22615.96
14913;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;188120.25;0;-188120.25;88120.25
14912;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;123473.31;0;-123473.31;23473.31
14911;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;129610.29000000001;0;-129610.29000000001;29610.29
14910;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;140906.15;0;-140906.15;40906.15
14909;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;133452.13;0;-133452.13;33452.13
14908;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;106861.13;0;-106861.13;6861.13
14907;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;108572.28;0;-108572.28;8572.28
14906;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;128887.76;0;-128887.76;28887.76
14905;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;108001.08;0;-108001.08;8001.08
14904;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;143758.25;0;-143758.25;43758.25
14903;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;144752.48;0;-144752.48;44752.48
14902;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;171564.47;0;-171564.47;71564.47
14901;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;124114.16;0;-124114.16;24114.16
14900;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;185626.34;0;-185626.34;85626.34
14899;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;100674.86;0;-100674.86;674.86
14898;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;170088.61;0;-170088.61;70088.61
14897;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;101119.01;0;-101119.01;1119.01
14896;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;132895.52;0;-132895.52;32895.52
14895;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;126871.02;0;-126871.02;26871.02
14894;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;106002.75;0;-106002.75;6002.75
14893;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;133015.66;0;-133015.66;33015.66
14892;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;175996.22;0;-175996.22;75996.22
14891;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;127573.06;0;-127573.06;27573.06
14890;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;128396.17;0;-128396.17;28396.17
14889;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;120870.9;0;-120870.9;20870.9
14888;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;111904.98;0;-111904.98;11904.98
14887;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;150810.97;0;-150810.97;50810.97
14886;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;143571.63;0;-143571.63;43571.63
14885;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;101261.9;0;-101261.9;1261.9
14884;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;191595.64;0;-191595.64;91595.64
14883;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;195593.35;0;-195593.35;95593.35
14882;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;198739.9;0;-198739.9;98739.9
14881;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;126745.24;0;-126745.24;26745.24
14880;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;122275.04000000001;0;-122275.04000000001;22275.04
14879;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;147514.06;0;-147514.06;47514.06
14878;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;101193.69;0;-101193.69;1193.69
14877;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;195937.52000000002;0;-195937.52000000002;95937.52
14876;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;174149.15;0;-174149.15;74149.15
14875;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;147826.66999999998;0;-147826.66999999998;47826.67
14874;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;128055.88;0;-128055.88;28055.88
14873;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;102269.44;0;-102269.44;2269.44
14872;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;120309.81;0;-120309.81;20309.81
14871;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;124684;0;-124684;24684
14870;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;117581.43;0;-117581.43;17581.43
14869;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;148780.64;0;-148780.64;48780.64
14868;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;142551.47;0;-142551.47;42551.47
14867;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;192710.65;0;-192710.65;92710.65
14866;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;120742.53;0;-120742.53;20742.53
14865;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;101193.69;0;-101193.69;1193.69
14864;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;124551.41;0;-124551.41;24551.41
14863;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;106579.65;0;-106579.65;6579.65
14862;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;121915.4;0;-121915.4;21915.4
14861;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;107241.99;0;-107241.99;7241.99
14860;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;125969.3;0;-125969.3;25969.3
14859;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;167753;0;-167753;67753
14858;Cajero;"4/9/2026, 3:13:17 p. m.";"4/9/2026, 3:13:17 p. m.";CLOSED;100000;143890.63;0;-143890.63;43890.63
14857;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;147078.76;0;-147078.76;47078.76
14856;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;138839.03;0;-138839.03;38839.03
14855;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;170445.28;0;-170445.28;70445.28
14854;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;119278.79000000001;0;-119278.79000000001;19278.79
14853;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;118601.8;0;-118601.8;18601.8
14852;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;151966.78;0;-151966.78;51966.78
14851;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;128098.89;0;-128098.89;28098.89
14850;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;107241.18;0;-107241.18;7241.18
14849;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;140246.68;0;-140246.68;40246.68
14848;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;131734.27;0;-131734.27;31734.27
14847;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;139849.57;0;-139849.57;39849.57
14846;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;107663.69;0;-107663.69;7663.69
14845;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;176470.11;0;-176470.11;76470.11
14844;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;112901.47;0;-112901.47;12901.47
14843;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;126495.03;0;-126495.03;26495.03
14842;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;152544.97;0;-152544.97;52544.97
14841;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;116956.57;0;-116956.57;16956.57
14840;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;138075.77;0;-138075.77;38075.77
14839;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;143178.81;0;-143178.81;43178.81
14838;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;166892.39;0;-166892.39;66892.39
14837;Cajero;"4/9/2026, 3:13:16 p. m.";"4/9/2026, 3:13:16 p. m.";CLOSED;100000;107635.7;0;-107635.7;7635.7
