N° Factura;Fecha;Vendedor;Cliente;Subtotal;IVA;Descuento;Delivery;Total;Método Pago;Estado
V-2026-3062;"4/9/2026, 3:06:52 p. m.";Cajero;;41360.05;0;5376.806500000001;0;35983.243500000004;"efectivo: $45.983,244";COMPLETED
V-2026-3061;"4/9/2026, 3:06:52 p. m.";Cajero;;59197.66;0;26648.57;0;32549.090000000004;"efectivo: $42.549,09";COMPLETED
V-2026-3060;"4/9/2026, 3:06:52 p. m.";Cajero;;28620.78;0;3434.4936;0;25186.286399999997;"efectivo: $35.186,286";COMPLETED
V-2026-3059;"4/9/2026, 3:06:52 p. m.";Cajero;;32868.05;0;3321.46;0;29546.590000000004;"efectivo: $39.546,59";COMPLETED
V-2026-3058;"4/9/2026, 3:06:52 p. m.";Cajero;;198646.44;0;61580.3964;0;137066.0436;"efectivo: $147.066,044";COMPLETED
V-2026-3057;"4/9/2026, 3:06:52 p. m.";Cajero;;70530.38;0;35265.19;0;35265.19;"efectivo: $45.265,19";COMPLETED
V-2026-3056;"4/9/2026, 3:06:52 p. m.";Cajero;;47624.85;0;8574.16;0;39050.69;"efectivo: $49.050,69";COMPLETED
V-2026-3055;"4/9/2026, 3:06:52 p. m.";Cajero;;17895.22;0;2326.3786;0;15568.841400000001;"efectivo: $25.568,841";COMPLETED
V-2026-3054;"4/9/2026, 3:06:52 p. m.";Cajero;;86663.24;0;39865.0904;0;46798.149600000004;"efectivo: $56.798,15";COMPLETED
V-2026-3053;"4/9/2026, 3:06:52 p. m.";Cajero;;3245.19;0;1465.22;0;1779.97;"efectivo: $11.779,97";COMPLETED
V-2026-3052;"4/9/2026, 3:06:52 p. m.";Cajero;;22243.28;0;9119.7448;0;13123.535199999998;"efectivo: $23.123,535";COMPLETED
V-2026-3051;"4/9/2026, 3:06:52 p. m.";Cajero;;11265.42;0;2880.38;0;8385.04;"efectivo: $18.385,04";COMPLETED
V-2026-3050;"4/9/2026, 3:06:52 p. m.";Cajero;;219284.01;0;15123.25;0;204160.76;"efectivo: $214.160,76";COMPLETED
V-2026-3049;"4/9/2026, 3:06:52 p. m.";Cajero;;34583.46;0;15612.59;0;18970.87;"efectivo: $28.970,87";COMPLETED
V-2026-3048;"4/9/2026, 3:06:52 p. m.";Cajero;;61865.61;0;10517.1537;0;51348.4563;"efectivo: $61.348,456";COMPLETED
V-2026-3047;"4/9/2026, 3:06:52 p. m.";Cajero;;48584.12;0;15456.08;0;33128.04;"efectivo: $43.128,04";COMPLETED
V-2026-3046;"4/9/2026, 3:06:52 p. m.";Cajero;;32424.18;0;5729.16;0;26695.02;"efectivo: $36.695,02";COMPLETED
V-2026-3045;"4/9/2026, 3:06:52 p. m.";Cajero;;199373.73;0;85730.70390000001;0;113643.0261;"efectivo: $123.643,026";COMPLETED
V-2026-3044;"4/9/2026, 3:06:52 p. m.";Cajero;;21077.1;0;10292.94;0;10784.159999999998;"efectivo: $20.784,16";COMPLETED
V-2026-3043;"4/9/2026, 3:06:52 p. m.";Cajero;;70277.13;0;34125.23;0;36151.9;"efectivo: $46.151,9";COMPLETED
V-2026-3042;"4/9/2026, 3:06:52 p. m.";Cajero;;11299.12;0;112.9912;0;11186.1288;"efectivo: $21.186,129";COMPLETED
V-2026-3041;"4/9/2026, 3:06:52 p. m.";Cajero;;41977.49;0;14499.06;0;27478.43;"efectivo: $37.478,43";COMPLETED
V-2026-3040;"4/9/2026, 3:06:52 p. m.";Cajero;;33799.409999999996;0;7997.22;0;25802.189999999995;"efectivo: $35.802,19";COMPLETED
V-2026-3039;"4/9/2026, 3:06:52 p. m.";Cajero;;68583.9;0;28805.237999999998;0;39778.662;"efectivo: $49.778,662";COMPLETED
V-2026-3038;"4/9/2026, 3:06:52 p. m.";Cajero;;31945.44;0;15014.3568;0;16931.0832;"efectivo: $26.931,083";COMPLETED
V-2026-3037;"4/9/2026, 3:06:52 p. m.";Cajero;;43178.81;0;17403.95;0;25774.859999999997;"efectivo: $35.774,86";COMPLETED
V-2026-3036;"4/9/2026, 3:06:52 p. m.";Cajero;;61051.12;0;22588.914399999998;0;38462.2056;"efectivo: $48.462,206";COMPLETED
V-2026-3035;"4/9/2026, 3:06:52 p. m.";Cajero;;65629.83;0;29385.06;0;36244.770000000004;"efectivo: $46.244,77";COMPLETED
V-2026-3034;"4/9/2026, 3:06:52 p. m.";Cajero;;96032.43000000001;0;21778.24;0;74254.19;"efectivo: $84.254,19";COMPLETED
V-2026-3033;"4/9/2026, 3:06:52 p. m.";Cajero;;34242.06;0;16613.19;0;17628.87;"efectivo: $27.628,87";COMPLETED
V-2026-3032;"4/9/2026, 3:06:52 p. m.";Cajero;;245453.49;0;72771.3;0;172682.19;"efectivo: $182.682,19";COMPLETED
V-2026-3031;"4/9/2026, 3:06:52 p. m.";Cajero;;1277.12;0;203.14;0;1073.98;"efectivo: $11.073,98";COMPLETED
V-2026-3030;"4/9/2026, 3:06:52 p. m.";Cajero;;77456.94;0;5884.2;0;71572.74;"efectivo: $81.572,74";COMPLETED
V-2026-3029;"4/9/2026, 3:06:52 p. m.";Cajero;;43155;0;4747.05;0;38407.95;"efectivo: $48.407,95";COMPLETED
V-2026-3028;"4/9/2026, 3:06:52 p. m.";Cajero;;31114.85;0;4562.29;0;26552.559999999998;"efectivo: $36.552,56";COMPLETED
V-2026-3027;"4/9/2026, 3:06:52 p. m.";Cajero;;73627.74;0;2945.1096000000002;0;70682.63040000001;"efectivo: $80.682,63";COMPLETED
V-2026-3026;"4/9/2026, 3:06:52 p. m.";Cajero;;16933.26;0;7753.6;0;9179.659999999998;"efectivo: $19.179,66";COMPLETED
V-2026-3025;"4/9/2026, 3:06:52 p. m.";Cajero;;11822.9;0;4492.702;0;7330.197999999999;"efectivo: $17.330,198";COMPLETED
V-2026-3024;"4/9/2026, 3:06:52 p. m.";Cajero;;180361.71;0;88377.2379;0;91984.4721;"efectivo: $101.984,472";COMPLETED
V-2026-3023;"4/9/2026, 3:06:52 p. m.";Cajero;;24673.88;0;652.85;0;24021.030000000002;"efectivo: $34.021,03";COMPLETED
V-2026-3022;"4/9/2026, 3:06:52 p. m.";Cajero;;86454.2;0;19884.466;0;66569.734;"efectivo: $76.569,734";COMPLETED
V-2026-3021;"4/9/2026, 3:06:52 p. m.";Cajero;;138322.34999999998;0;51179.269499999995;0;87143.08049999998;"efectivo: $97.143,08";COMPLETED
V-2026-3020;"4/9/2026, 3:06:52 p. m.";Cajero;;3932.35;0;197.69;0;3734.66;"efectivo: $13.734,66";COMPLETED
V-2026-3019;"4/9/2026, 3:06:52 p. m.";Cajero;;108043.62;0;6677.76;0;101365.86;"efectivo: $111.365,86";COMPLETED
V-2026-3018;"4/9/2026, 3:06:52 p. m.";Cajero;;64753.84;0;26036.69;0;38717.149999999994;"efectivo: $48.717,15";COMPLETED
V-2026-3017;"4/9/2026, 3:06:52 p. m.";Cajero;;29431.61;0;12792.01;0;16639.6;"efectivo: $26.639,6";COMPLETED
V-2026-3016;"4/9/2026, 3:06:52 p. m.";Cajero;;39883.92;0;15155.8896;0;24728.030399999996;"efectivo: $34.728,03";COMPLETED
V-2026-3015;"4/9/2026, 3:06:52 p. m.";Cajero;;7528.38;0;593.02;0;6935.360000000001;"efectivo: $16.935,36";COMPLETED
V-2026-3014;"4/9/2026, 3:06:52 p. m.";Cajero;;17340.15;0;8496.6735;0;8843.4765;"efectivo: $18.843,477";COMPLETED
V-2026-3013;"4/9/2026, 3:06:52 p. m.";Cajero;;13825.76;0;6636.364799999999;0;7189.395200000001;"efectivo: $17.189,395";COMPLETED
V-2026-3012;"4/9/2026, 3:06:52 p. m.";Cajero;;81660.36;0;31030.936800000003;0;50629.4232;"efectivo: $60.629,423";COMPLETED
V-2026-3011;"4/9/2026, 3:06:52 p. m.";Cajero;;24946.5;0;519.34;0;24427.16;"efectivo: $34.427,16";COMPLETED
V-2026-3010;"4/9/2026, 3:06:52 p. m.";Cajero;;71070.81;0;23469.55;0;47601.259999999995;"efectivo: $57.601,26";COMPLETED
V-2026-3009;"4/9/2026, 3:06:52 p. m.";Cajero;;2201.82;0;770.6370000000002;0;1431.183;"efectivo: $11.431,183";COMPLETED
V-2026-3008;"4/9/2026, 3:06:52 p. m.";Cajero;;33681.64;0;1010.4492;0;32671.1908;"efectivo: $42.671,191";COMPLETED
V-2026-3007;"4/9/2026, 3:06:52 p. m.";Cajero;;87352.68000000001;0;42802.813200000004;0;44549.8668;"efectivo: $54.549,867";COMPLETED
V-2026-3006;"4/9/2026, 3:06:52 p. m.";Cajero;;25759.11;0;2060.7288;0;23698.3812;"efectivo: $33.698,381";COMPLETED
V-2026-3005;"4/9/2026, 3:06:52 p. m.";Cajero;;64955.24;0;29229.857999999997;0;35725.382;"efectivo: $45.725,382";COMPLETED
V-2026-3004;"4/9/2026, 3:06:52 p. m.";Cajero;;60217.53;0;6065.47;0;54152.06;"efectivo: $64.152,06";COMPLETED
V-2026-3003;"4/9/2026, 3:06:52 p. m.";Cajero;;12913.47;0;3775.15;0;9138.32;"efectivo: $19.138,32";COMPLETED
V-2026-3002;"4/9/2026, 3:06:52 p. m.";Cajero;;25193.09;0;8313.7197;0;16879.370300000002;"efectivo: $26.879,37";COMPLETED
V-2026-3001;"4/9/2026, 3:06:52 p. m.";Cajero;;37761.92;0;13594.2912;0;24167.6288;"efectivo: $34.167,629";COMPLETED
V-2026-3000;"4/9/2026, 3:06:52 p. m.";Cajero;;909834.49;0;0;0;909834.49;"tarjeta: $942.520,49";COMPLETED
V-2026-2999;"4/9/2026, 3:06:52 p. m.";Cajero;;245838.50999999998;0;0;0;245838.50999999998;"daviplata: $290.147,51";COMPLETED
V-2026-2998;"4/9/2026, 3:06:52 p. m.";Cajero;;224134.58000000002;0;0;0;224134.58000000002;"nequi: $237.051,58";COMPLETED
V-2026-2997;"4/9/2026, 3:06:52 p. m.";Cajero;;153877.06;0;0;0;153877.06;"tarjeta: $167.922,06";COMPLETED
V-2026-2996;"4/9/2026, 3:06:52 p. m.";Cajero;;63975.42;0;0;0;63975.42;"tarjeta: $68.313,42";COMPLETED
V-2026-2995;"4/9/2026, 3:06:52 p. m.";Cajero;;292995.19999999995;0;0;0;292995.19999999995;"nequi: $334.742,2";COMPLETED
V-2026-2994;"4/9/2026, 3:06:52 p. m.";Cajero;;156074.13;0;0;0;156074.13;"nequi: $177.013,13";COMPLETED
V-2026-2993;"4/9/2026, 3:06:52 p. m.";Cajero;;107812.36;0;0;0;107812.36;"efectivo: $131.751,36";COMPLETED
V-2026-2992;"4/9/2026, 3:06:52 p. m.";Cajero;;655538.1900000001;0;0;0;655538.1900000001;"tarjeta: $670.706,19";COMPLETED
V-2026-2991;"4/9/2026, 3:06:52 p. m.";Cajero;;587285.96;0;0;0;587285.96;"transferencia: $624.785,96";COMPLETED
V-2026-2990;"4/9/2026, 3:06:52 p. m.";Cajero;;24831.78;0;0;0;24831.78;"transferencia: $29.773,78";COMPLETED
V-2026-2989;"4/9/2026, 3:06:52 p. m.";Cajero;;177960.32;0;0;0;177960.32;"efectivo: $213.812,32";COMPLETED
V-2026-2988;"4/9/2026, 3:06:51 p. m.";Cajero;;463911.45999999996;0;0;0;463911.45999999996;"nequi: $479.764,46";COMPLETED
V-2026-2987;"4/9/2026, 3:06:51 p. m.";Cajero;;116626.26;0;0;0;116626.26;"efectivo: $118.893,26";COMPLETED
V-2026-2986;"4/9/2026, 3:06:51 p. m.";Cajero;;627313.03;0;0;0;627313.03;"daviplata: $672.672,03";COMPLETED
V-2026-2985;"4/9/2026, 3:06:51 p. m.";Cajero;;761777.59;0;0;0;761777.59;"efectivo: $767.765,59";COMPLETED
V-2026-2984;"4/9/2026, 3:06:51 p. m.";Cajero;;462050.82;0;0;0;462050.82;"nequi: $491.940,82";COMPLETED
V-2026-2983;"4/9/2026, 3:06:51 p. m.";Cajero;;168016.36;0;0;0;168016.36;"nequi: $207.400,36";COMPLETED
V-2026-2982;"4/9/2026, 3:06:51 p. m.";Cajero;;650079.4600000001;0;0;0;650079.4600000001;"transferencia: $652.607,46";COMPLETED
V-2026-2981;"4/9/2026, 3:06:51 p. m.";Cajero;;4962.96;0;0;0;4962.96;"daviplata: $29.995,96";COMPLETED
V-2026-2980;"4/9/2026, 3:06:51 p. m.";Cajero;;1280917.78;0;0;0;1280917.78;"nequi: $1.303.288,78";COMPLETED
V-2026-2979;"4/9/2026, 3:06:51 p. m.";Cajero;;392266.31;0;0;0;392266.31;"efectivo: $425.249,31";COMPLETED
V-2026-2978;"4/9/2026, 3:06:51 p. m.";Cajero;;829417.66;0;0;0;829417.66;"tarjeta: $831.753,66";COMPLETED
V-2026-2977;"4/9/2026, 3:06:51 p. m.";Cajero;;246108.99999999997;0;0;0;246108.99999999997;transferencia: $266.525;COMPLETED
V-2026-2976;"4/9/2026, 3:06:51 p. m.";Cajero;;497048.93999999994;0;0;0;497048.93999999994;"tarjeta: $536.728,94";COMPLETED
V-2026-2975;"4/9/2026, 3:06:51 p. m.";Cajero;;413016.55999999994;0;0;0;413016.55999999994;"transferencia: $421.133,56";COMPLETED
V-2026-2974;"4/9/2026, 3:06:51 p. m.";Cajero;;830996.02;0;0;0;830996.02;"transferencia: $875.525,02";COMPLETED
V-2026-2973;"4/9/2026, 3:06:51 p. m.";Cajero;;271171.3;0;0;0;271171.3;"tarjeta: $308.087,3";COMPLETED
V-2026-2972;"4/9/2026, 3:06:51 p. m.";Cajero;;1058196.48;0;0;0;1058196.48;"efectivo: $1.058.708,48";COMPLETED
V-2026-2971;"4/9/2026, 3:06:51 p. m.";Cajero;;490393.2;0;0;0;490393.2;"tarjeta: $536.266,2";COMPLETED
V-2026-2970;"4/9/2026, 3:06:51 p. m.";Cajero;;218859.31;0;0;0;218859.31;"tarjeta: $268.270,31";COMPLETED
V-2026-2969;"4/9/2026, 3:06:51 p. m.";Cajero;;494938.32;0;0;0;494938.32;"nequi: $505.682,32";COMPLETED
V-2026-2968;"4/9/2026, 3:06:51 p. m.";Cajero;;212529.36;0;0;0;212529.36;"tarjeta: $255.480,36";COMPLETED
V-2026-2967;"4/9/2026, 3:06:51 p. m.";Cajero;;769964.37;0;0;0;769964.37;"tarjeta: $786.489,37";COMPLETED
V-2026-2966;"4/9/2026, 3:06:51 p. m.";Cajero;;270557.73;0;0;0;270557.73;"efectivo: $311.836,73";COMPLETED
V-2026-2965;"4/9/2026, 3:06:51 p. m.";Cajero;;644494.38;0;0;0;644494.38;"daviplata: $679.783,38";COMPLETED
V-2026-2964;"4/9/2026, 3:06:51 p. m.";Cajero;;272496.68;0;0;0;272496.68;"tarjeta: $310.935,68";COMPLETED
V-2026-2963;"4/9/2026, 3:06:51 p. m.";Cajero;;765176.6599999999;0;0;0;765176.6599999999;"daviplata: $794.593,66";COMPLETED
V-2026-2962;"4/9/2026, 3:06:51 p. m.";Cajero;;1218401.01;0;0;0;1218401.01;"transferencia: $1.244.252,01";COMPLETED
V-2026-2961;"4/9/2026, 3:06:51 p. m.";Cajero;;632049.9199999999;0;0;0;632049.9199999999;"tarjeta: $681.392,92";COMPLETED
V-2026-2960;"4/9/2026, 3:06:51 p. m.";Cajero;;43934.94;0;0;0;43934.94;"tarjeta: $78.386,94";COMPLETED
V-2026-2959;"4/9/2026, 3:06:51 p. m.";Cajero;;394013.23;0;0;0;394013.23;"tarjeta: $397.783,23";COMPLETED
V-2026-2958;"4/9/2026, 3:06:51 p. m.";Cajero;;461374.9;0;0;0;461374.9;"transferencia: $498.134,9";COMPLETED
V-2026-2957;"4/9/2026, 3:06:51 p. m.";Cajero;;570526.4099999999;0;0;0;570526.4099999999;"daviplata: $612.465,41";COMPLETED
V-2026-2956;"4/9/2026, 3:06:51 p. m.";Cajero;;619086.8;0;0;0;619086.8;"daviplata: $643.945,8";COMPLETED
V-2026-2955;"4/9/2026, 3:06:51 p. m.";Cajero;;73288.16;0;0;0;73288.16;"efectivo: $118.982,16";COMPLETED
V-2026-2954;"4/9/2026, 3:06:51 p. m.";Cajero;;268005.80000000005;0;0;0;268005.80000000005;"efectivo: $297.968,8";COMPLETED
V-2026-2953;"4/9/2026, 3:06:51 p. m.";Cajero;;472006.51;0;0;0;472006.51;"efectivo: $488.422,51";COMPLETED
V-2026-2952;"4/9/2026, 3:06:51 p. m.";Cajero;;336130.68;0;0;0;336130.68;"nequi: $373.854,68";COMPLETED
V-2026-2951;"4/9/2026, 3:06:51 p. m.";Cajero;;252728.65;0;0;0;252728.65;"transferencia: $296.079,65";COMPLETED
V-2026-2950;"4/9/2026, 3:06:51 p. m.";Cajero;;540399.49;0;0;0;540399.49;"tarjeta: $554.537,49";COMPLETED
V-2026-2949;"4/9/2026, 3:06:51 p. m.";Cajero;;687932.92;0;0;0;687932.92;"daviplata: $699.576,92";COMPLETED
V-2026-2948;"4/9/2026, 3:06:51 p. m.";Cajero;;1196165.7;0;0;0;1196165.7;"daviplata: $1.234.078,7";COMPLETED
V-2026-2947;"4/9/2026, 3:06:51 p. m.";Cajero;;585218.91;0;0;0;585218.91;"daviplata: $618.063,91";COMPLETED
V-2026-2946;"4/9/2026, 3:06:51 p. m.";Cajero;;198319.16;0;0;0;198319.16;"nequi: $243.998,16";COMPLETED
V-2026-2945;"4/9/2026, 3:06:51 p. m.";Cajero;;426406.33;0;0;0;426406.33;"nequi: $476.308,33";COMPLETED
V-2026-2944;"4/9/2026, 3:06:51 p. m.";Cajero;;672685.01;0;0;0;672685.01;"transferencia: $679.635,01";COMPLETED
V-2026-2943;"4/9/2026, 3:06:51 p. m.";Cajero;;141653.34;0;0;0;141653.34;"daviplata: $175.731,34";COMPLETED
V-2026-2942;"4/9/2026, 3:06:51 p. m.";Cajero;;298346.92;0;0;0;298346.92;"nequi: $327.739,92";COMPLETED
V-2026-2941;"4/9/2026, 3:06:51 p. m.";Cajero;;431925.36;0;0;0;431925.36;"efectivo: $438.039,36";COMPLETED
V-2026-2940;"4/9/2026, 3:06:51 p. m.";Cajero;;327696.29000000004;0;0;0;327696.29000000004;"nequi: $352.287,29";COMPLETED
V-2026-2939;"4/9/2026, 3:06:51 p. m.";Cajero;;550340.88;0;0;0;550340.88;"nequi: $591.025,88";COMPLETED
V-2026-2938;"4/9/2026, 3:06:51 p. m.";Cajero;;570388.29;0;0;0;570388.29;"efectivo: $604.541,29";COMPLETED
V-2026-2937;"4/9/2026, 3:06:51 p. m.";Cajero;;372232.87;0;0;0;372232.87;"efectivo: $377.797,87";COMPLETED
V-2026-2936;"4/9/2026, 3:06:51 p. m.";Cajero;;336489.41;0;0;0;336489.41;"efectivo: $361.500,41";COMPLETED
V-2026-2935;"4/9/2026, 3:06:51 p. m.";Cajero;;76405.08;0;0;0;76405.08;"nequi: $84.821,08";COMPLETED
V-2026-2934;"4/9/2026, 3:06:51 p. m.";Cajero;;775890.51;0;0;0;775890.51;"transferencia: $794.874,51";COMPLETED
V-2026-2933;"4/9/2026, 3:06:51 p. m.";Cajero;;893325.77;0;0;0;893325.77;"tarjeta: $917.888,77";COMPLETED
V-2026-2932;"4/9/2026, 3:06:51 p. m.";Cajero;;760797.75;0;0;0;760797.75;"nequi: $772.567,75";COMPLETED
V-2026-2931;"4/9/2026, 3:06:51 p. m.";Cajero;;42074.41;0;0;0;42074.41;"efectivo: $49.483,41";COMPLETED
V-2026-2930;"4/9/2026, 3:06:51 p. m.";Cajero;;346009.48;0;0;0;346009.48;"nequi: $362.013,48";COMPLETED
V-2026-2929;"4/9/2026, 3:06:51 p. m.";Cajero;;697471.78;0;0;0;697471.78;"tarjeta: $718.025,78";COMPLETED
V-2026-2928;"4/9/2026, 3:06:51 p. m.";Cajero;;583362.1799999999;0;0;0;583362.1799999999;"daviplata: $590.625,18";COMPLETED
V-2026-2927;"4/9/2026, 3:06:51 p. m.";Cajero;;572972.0800000001;0;0;0;572972.0800000001;"daviplata: $607.833,08";COMPLETED
V-2026-2926;"4/9/2026, 3:06:51 p. m.";Cajero;;481406.79;0;0;0;481406.79;"efectivo: $517.194,79";COMPLETED
V-2026-2925;"4/9/2026, 3:06:51 p. m.";Cajero;;167529.73;0;0;0;167529.73;"efectivo: $173.036,73";COMPLETED
V-2026-2924;"4/9/2026, 3:06:51 p. m.";Cajero;;207491.68;0;0;0;207491.68;"daviplata: $241.038,68";COMPLETED
V-2026-2923;"4/9/2026, 3:06:51 p. m.";Cajero;;843552.06;0;0;0;843552.06;"transferencia: $873.711,06";COMPLETED
V-2026-2922;"4/9/2026, 3:06:51 p. m.";Cajero;;31620.36;0;0;0;31620.36;"daviplata: $76.728,36";COMPLETED
V-2026-2921;"4/9/2026, 3:06:51 p. m.";Cajero;;599708.08;0;0;0;599708.08;"tarjeta: $602.507,08";COMPLETED
V-2026-2920;"4/9/2026, 3:06:51 p. m.";Cajero;;26869.55;0;0;0;26869.55;"transferencia: $35.817,55";COMPLETED
V-2026-2919;"4/9/2026, 3:06:51 p. m.";Cajero;;471223.8;0;0;0;471223.8;"nequi: $504.556,8";COMPLETED
V-2026-2918;"4/9/2026, 3:06:51 p. m.";Cajero;;529389.02;0;0;0;529389.02;"nequi: $552.894,02";COMPLETED
V-2026-2917;"4/9/2026, 3:06:51 p. m.";Cajero;;240171.06999999998;0;0;0;240171.06999999998;"nequi: $259.848,07";COMPLETED
V-2026-2916;"4/9/2026, 3:06:51 p. m.";Cajero;;377489.25;0;0;0;377489.25;"transferencia: $393.628,25";COMPLETED
V-2026-2915;"4/9/2026, 3:06:51 p. m.";Cajero;;1064539.57;0;0;0;1064539.57;"transferencia: $1.103.553,57";COMPLETED
V-2026-2914;"4/9/2026, 3:06:51 p. m.";Cajero;;462347.91000000003;0;0;0;462347.91000000003;"nequi: $465.042,91";COMPLETED
V-2026-2913;"4/9/2026, 3:06:51 p. m.";Cajero;;840074.3899999999;0;0;0;840074.3899999999;"nequi: $875.079,39";COMPLETED
V-2026-2912;"4/9/2026, 3:06:51 p. m.";Cajero;;412349.13999999996;0;0;0;412349.13999999996;"daviplata: $439.356,14";COMPLETED
V-2026-2911;"4/9/2026, 3:06:51 p. m.";Cajero;;323963.97000000003;0;0;0;323963.97000000003;"tarjeta: $334.683,97";COMPLETED
V-2026-2910;"4/9/2026, 3:06:51 p. m.";Cajero;;813847.6099999999;0;0;0;813847.6099999999;"nequi: $860.757,61";COMPLETED
V-2026-2909;"4/9/2026, 3:06:51 p. m.";Cajero;;442074.29999999993;0;0;0;442074.29999999993;"daviplata: $453.888,3";COMPLETED
V-2026-2908;"4/9/2026, 3:06:51 p. m.";Cajero;;499006.42000000004;0;0;0;499006.42000000004;"nequi: $514.545,42";COMPLETED
V-2026-2907;"4/9/2026, 3:06:51 p. m.";Cajero;;867186.8799999999;0;0;0;867186.8799999999;"transferencia: $908.184,88";COMPLETED
V-2026-2906;"4/9/2026, 3:06:50 p. m.";Cajero;;187164.39;0;0;0;187164.39;"daviplata: $204.859,39";COMPLETED
V-2026-2905;"4/9/2026, 3:06:50 p. m.";Cajero;;423303.67000000004;0;0;0;423303.67000000004;"transferencia: $452.435,67";COMPLETED
V-2026-2904;"4/9/2026, 3:06:50 p. m.";Cajero;;371012.83999999997;0;0;0;371012.83999999997;"tarjeta: $396.468,84";COMPLETED
V-2026-2903;"4/9/2026, 3:06:50 p. m.";Cajero;;765836.9;0;0;0;765836.9;"tarjeta: $810.842,9";COMPLETED
V-2026-2902;"4/9/2026, 3:06:50 p. m.";Cajero;;553566.49;0;0;0;553566.49;"tarjeta: $558.078,49";COMPLETED
V-2026-2901;"4/9/2026, 3:06:50 p. m.";Cajero;;75219.95999999999;0;0;0;75219.95999999999;"transferencia: $120.545,96";COMPLETED
V-2026-2900;"4/9/2026, 3:06:50 p. m.";Cajero;;814221.8200000001;0;0;0;814221.8200000001;"efectivo: $825.533,82";COMPLETED
V-2026-2899;"4/9/2026, 3:06:50 p. m.";Cajero;;21638;0;0;0;21638;daviplata: $41.460;COMPLETED
V-2026-2898;"4/9/2026, 3:06:50 p. m.";Cajero;;136110.97;0;0;0;136110.97;"efectivo: $183.763,97";COMPLETED
V-2026-2897;"4/9/2026, 3:06:50 p. m.";Cajero;;271131.16000000003;0;0;0;271131.16000000003;"tarjeta: $271.987,16";COMPLETED
V-2026-2896;"4/9/2026, 3:06:50 p. m.";Cajero;;571111.69;0;0;0;571111.69;"daviplata: $589.361,69";COMPLETED
V-2026-2895;"4/9/2026, 3:06:50 p. m.";Cajero;;828003.9199999999;0;0;0;828003.9199999999;"tarjeta: $841.617,92";COMPLETED
V-2026-2894;"4/9/2026, 3:06:50 p. m.";Cajero;;595865.4299999999;0;0;0;595865.4299999999;"nequi: $641.147,43";COMPLETED
V-2026-2893;"4/9/2026, 3:06:50 p. m.";Cajero;;336146.35000000003;0;0;0;336146.35000000003;"transferencia: $377.227,35";COMPLETED
V-2026-2892;"4/9/2026, 3:06:50 p. m.";Cajero;;557617.72;0;0;0;557617.72;"transferencia: $595.875,72";COMPLETED
V-2026-2891;"4/9/2026, 3:06:50 p. m.";Cajero;;556949.8400000001;0;0;0;556949.8400000001;"nequi: $574.683,84";COMPLETED
V-2026-2890;"4/9/2026, 3:06:50 p. m.";Cajero;;534875.1;0;0;0;534875.1;"nequi: $547.751,1";COMPLETED
V-2026-2889;"4/9/2026, 3:06:50 p. m.";Cajero;;462315.18;0;0;0;462315.18;"efectivo: $494.034,18";COMPLETED
V-2026-2888;"4/9/2026, 3:06:50 p. m.";Cajero;;1205868.8399999999;0;0;0;1205868.8399999999;"nequi: $1.249.453,84";COMPLETED
V-2026-2887;"4/9/2026, 3:06:50 p. m.";Cajero;;666982.04;0;0;0;666982.04;"efectivo: $697.755,04";COMPLETED
V-2026-2886;"4/9/2026, 3:06:50 p. m.";Cajero;;1094333.33;0;0;0;1094333.33;"transferencia: $1.130.959,33";COMPLETED
V-2026-2885;"4/9/2026, 3:06:50 p. m.";Cajero;;532969.3300000001;0;0;0;532969.3300000001;"tarjeta: $566.049,33";COMPLETED
V-2026-2884;"4/9/2026, 3:06:50 p. m.";Cajero;;518832.94;0;0;0;518832.94;"tarjeta: $558.351,94";COMPLETED
V-2026-2883;"4/9/2026, 3:06:50 p. m.";Cajero;;267336.24;0;0;0;267336.24;"daviplata: $289.118,24";COMPLETED
V-2026-2882;"4/9/2026, 3:06:50 p. m.";Cajero;;212350.95;0;0;0;212350.95;"efectivo: $240.362,95";COMPLETED
V-2026-2881;"4/9/2026, 3:06:50 p. m.";Cajero;;282447.63;0;0;0;282447.63;"daviplata: $320.785,63";COMPLETED
V-2026-2880;"4/9/2026, 3:06:50 p. m.";Cajero;;215329.83000000002;0;0;0;215329.83000000002;"daviplata: $232.824,83";COMPLETED
V-2026-2879;"4/9/2026, 3:06:50 p. m.";Cajero;;462427.38;0;0;0;462427.38;"tarjeta: $480.841,38";COMPLETED
V-2026-2878;"4/9/2026, 3:06:50 p. m.";Cajero;;161992.11000000002;0;0;0;161992.11000000002;"transferencia: $193.487,11";COMPLETED
V-2026-2877;"4/9/2026, 3:06:50 p. m.";Cajero;;298655.29;0;0;0;298655.29;"efectivo: $317.051,29";COMPLETED
V-2026-2876;"4/9/2026, 3:06:50 p. m.";Cajero;;26052.76;0;0;0;26052.76;"nequi: $52.161,76";COMPLETED
V-2026-2875;"4/9/2026, 3:06:50 p. m.";Cajero;;297080.64;0;0;0;297080.64;"tarjeta: $339.537,64";COMPLETED
V-2026-2874;"4/9/2026, 3:06:50 p. m.";Cajero;;1081662.76;0;0;0;1081662.76;"efectivo: $1.095.511,76";COMPLETED
V-2026-2873;"4/9/2026, 3:06:50 p. m.";Cajero;;736095.61;0;0;0;736095.61;"transferencia: $765.183,61";COMPLETED
