Código;Código Barras;Nombre;Categoría;Precio;Costo;Stock;Stock Mínimo;Stock Crítico;IVA %;Unidad;Activo;Ubicación;Vencimiento
STRESS-1788552187944-114;;Stress Product 114;Bebidas;79028.95;40932.74;238;5;2;19;UNIT;Sí;;
STRESS-1788552189203-1140;;Stress Product 1140;Lacteos;25921.36;43093.74;714;5;2;5;L;Sí;;
STRESS-1788552189204-1141;;Stress Product 1141;Snacks;20590.81;24465.47;341;5;2;5;UNIT;Sí;;
STRESS-1788552189204-1142;;Stress Product 1142;Lacteos;5318.72;4759.52;494;5;2;19;UNIT;Sí;;
STRESS-1788552189205-1143;;Stress Product 1143;Lacteos;51168.37;46051.88;657;5;2;0;L;Sí;;
STRESS-1788552189206-1144;;Stress Product 1144;Bebidas;95109.84;28781.58;83;5;2;19;UNIT;Sí;;
STRESS-1788552189207-1145;;Stress Product 1145;Bebidas;23690.27;5601.76;906;5;2;5;UNIT;Sí;;
STRESS-1788552189207-1146;;Stress Product 1146;Snacks;58212.92;17060.67;764;5;2;0;KG;Sí;;
STRESS-1788552189208-1147;;Stress Product 1147;Lacteos;99024.12;3863.45;514;5;2;0;L;Sí;;
STRESS-1788552189209-1148;;Stress Product 1148;Lacteos;61168.42;13643.75;463;5;2;5;KG;Sí;;
STRESS-1788552189210-1149;;Stress Product 1149;Lacteos;90062.8;46528.41;10000764;5;2;5;KG;Sí;;
STRESS-1788552187946-115;;Stress Product 115;Lacteos;97823.43;46502.31;401;5;2;19;UNIT;Sí;;
STRESS-1788552189210-1150;;Stress Product 1150;Bebidas;11485.26;17474.58;581;5;2;0;L;Sí;;
STRESS-1788552189211-1151;;Stress Product 1151;Bebidas;64038.29;42371.19;617;5;2;19;L;Sí;;
STRESS-1788552189212-1152;;Stress Product 1152;Snacks;32239.39;24743.97;10000544;5;2;0;UNIT;Sí;;
STRESS-1788552189212-1153;;Stress Product 1153;Lacteos;95497.92;34534.69;481;5;2;5;UNIT;Sí;;
STRESS-1788552189213-1154;;Stress Product 1154;Lacteos;2107;3814.67;234;5;2;19;L;Sí;;
STRESS-1788552189214-1155;;Stress Product 1155;Bebidas;36260.05;3423.98;77;5;2;0;L;Sí;;
STRESS-1788552189215-1156;;Stress Product 1156;Snacks;78639.77;6744.43;488;5;2;0;KG;Sí;;
STRESS-1788552189216-1157;;Stress Product 1157;Bebidas;8572.28;40752.4;972;5;2;0;L;Sí;;
STRESS-1788552189217-1158;;Stress Product 1158;Snacks;71540.88;33538.88;122;5;2;5;UNIT;Sí;;
STRESS-1788552189218-1159;;Stress Product 1159;Lacteos;13174.13;22572.69;134;5;2;19;L;Sí;;
STRESS-1788552187948-116;;Stress Product 116;Bebidas;29451.34;9824.41;76;5;2;0;L;Sí;;
STRESS-1788552189219-1160;;Stress Product 1160;Lacteos;475.37;26882.17;67;5;2;0;L;Sí;;
STRESS-1788552189219-1161;;Stress Product 1161;Snacks;12411.04;22181.74;655;5;2;0;L;Sí;;
STRESS-1788552189220-1162;;Stress Product 1162;Snacks;70856.37;10565.23;360;5;2;19;KG;Sí;;
STRESS-1788552189221-1163;;Stress Product 1163;Bebidas;56055.72;21004.24;10000681;5;2;19;UNIT;Sí;;
STRESS-1788552189222-1164;;Stress Product 1164;Lacteos;85527.85;34472.98;771;5;2;19;L;Sí;;
STRESS-1788552189222-1165;;Stress Product 1165;Snacks;76960.09;1593.27;1026;5;2;5;KG;Sí;;
STRESS-1788552189223-1166;;Stress Product 1166;Lacteos;25051.9;38268.54;822;5;2;0;KG;Sí;;
STRESS-1788552189224-1167;;Stress Product 1167;Bebidas;88659.5;44361.89;1164;5;2;0;L;Sí;;
STRESS-1788552189224-1168;;Stress Product 1168;Bebidas;15676.18;6659.86;611;5;2;5;UNIT;Sí;;
STRESS-1788552189225-1169;;Stress Product 1169;Lacteos;7590.15;21520.98;10000372;5;2;5;L;Sí;;
STRESS-1788552187950-117;;Stress Product 117;Lacteos;12195.63;17331.17;837;5;2;19;KG;Sí;;
STRESS-1788552189226-1170;;Stress Product 1170;Bebidas;55052.17;44194.88;49;5;2;5;L;Sí;;
STRESS-1788552189227-1171;;Stress Product 1171;Lacteos;57899.85;8115.73;291;5;2;5;KG;Sí;;
STRESS-1788552189227-1172;;Stress Product 1172;Bebidas;11453.17;25813.53;169;5;2;5;L;Sí;;
STRESS-1788552189228-1173;;Stress Product 1173;Snacks;74229.97;5214.82;574;5;2;19;L;Sí;;
STRESS-1788552189230-1174;;Stress Product 1174;Snacks;64881.61;44237.41;393;5;2;5;UNIT;Sí;;
STRESS-1788552189232-1175;;Stress Product 1175;Lacteos;87153.44;30367.09;380;5;2;0;KG;Sí;;
STRESS-1788552189234-1176;;Stress Product 1176;Lacteos;50573.02;15362.09;107;5;2;5;UNIT;Sí;;
STRESS-1788552189236-1177;;Stress Product 1177;Bebidas;86381.74;4196.34;45;5;2;19;KG;Sí;;
STRESS-1788552189237-1178;;Stress Product 1178;Lacteos;32863.22;41503.46;10000081;5;2;0;L;Sí;;
STRESS-1788552189238-1179;;Stress Product 1179;Lacteos;7892.65;2651.68;139;5;2;19;L;Sí;;
STRESS-1788552187951-118;;Stress Product 118;Lacteos;11570.42;32586.37;637;5;2;5;KG;Sí;;
STRESS-1788552189240-1180;;Stress Product 1180;Snacks;73643.85;21461.36;224;5;2;19;KG;Sí;;
STRESS-1788552189240-1181;;Stress Product 1181;Snacks;5977.01;11725.55;636;5;2;19;UNIT;Sí;;
STRESS-1788552189241-1182;;Stress Product 1182;Bebidas;89535.59;24296.65;885;5;2;19;KG;Sí;;
STRESS-1788552189242-1183;;Stress Product 1183;Bebidas;80447.86;6093.86;981;5;2;0;L;Sí;;
STRESS-1788552189243-1184;;Stress Product 1184;Snacks;75606.47;20442.63;465;5;2;0;UNIT;Sí;;
STRESS-1788552189244-1185;;Stress Product 1185;Snacks;27080.12;43469.55;959;5;2;19;KG;Sí;;
STRESS-1788552189245-1186;;Stress Product 1186;Lacteos;99222.58;6647.32;44;5;2;5;KG;Sí;;
STRESS-1788552189245-1187;;Stress Product 1187;Lacteos;98536.44;5188.5;493;5;2;5;L;Sí;;
STRESS-1788552189246-1188;;Stress Product 1188;Lacteos;84109.11;43376.44;380;5;2;19;UNIT;Sí;;
STRESS-1788552189247-1189;;Stress Product 1189;Lacteos;5694.57;25073.21;975;5;2;19;UNIT;Sí;;
STRESS-1788552187953-119;;Stress Product 119;Bebidas;64995.4;3619.23;602;5;2;0;L;Sí;;
STRESS-1788552189249-1190;;Stress Product 1190;Bebidas;37434.95;9106.08;114;5;2;5;UNIT;Sí;;
STRESS-1788552189250-1191;;Stress Product 1191;Lacteos;52901.09;29987.01;631;5;2;5;UNIT;Sí;;
STRESS-1788552189250-1192;;Stress Product 1192;Bebidas;28536.04;41854.63;1025;5;2;0;UNIT;Sí;;
STRESS-1788552189251-1193;;Stress Product 1193;Bebidas;95508.02;14893.97;676;5;2;19;UNIT;Sí;;
STRESS-1788552189252-1194;;Stress Product 1194;Snacks;48762.42;31435.02;531;5;2;19;L;Sí;;
STRESS-1788552189253-1195;;Stress Product 1195;Bebidas;99847.41;28031.1;45;5;2;0;KG;Sí;;
STRESS-1788552189254-1196;;Stress Product 1196;Lacteos;78726.44;11346;10000818;5;2;5;L;Sí;;
STRESS-1788552189255-1197;;Stress Product 1197;Bebidas;60021.64;34918.49;604;5;2;5;L;Sí;;
STRESS-1788552189255-1198;;Stress Product 1198;Snacks;93749.14;9054.34;276;5;2;19;KG;Sí;;
STRESS-1788552189256-1199;;Stress Product 1199;Bebidas;26601.36;1200.02;403;5;2;5;L;Sí;;
STRESS-1788552187760-12;;Stress Product 12;Bebidas;2255.87;31573.59;389;5;2;0;L;Sí;;
STRESS-1788552187954-120;;Stress Product 120;Bebidas;38416.93;8332.23;712;5;2;19;UNIT;Sí;;
STRESS-1788552189257-1200;;Stress Product 1200;Lacteos;73174.1;25489.02;564;5;2;5;UNIT;Sí;;
STRESS-1788552189258-1201;;Stress Product 1201;Lacteos;70119.32;15857.92;822;5;2;0;UNIT;Sí;;
STRESS-1788552189260-1202;;Stress Product 1202;Lacteos;49856.58;6390.73;135;5;2;5;UNIT;Sí;;
STRESS-1788552189261-1203;;Stress Product 1203;Snacks;53334.39;16991.6;251;5;2;19;UNIT;Sí;;
STRESS-1788552189261-1204;;Stress Product 1204;Bebidas;22447.12;31712.67;760;5;2;19;KG;Sí;;
STRESS-1788552189262-1205;;Stress Product 1205;Lacteos;67036.95;13670.63;631;5;2;19;UNIT;Sí;;
STRESS-1788552189263-1206;;Stress Product 1206;Lacteos;60407.35;34986.78;209;5;2;19;L;Sí;;
STRESS-1788552189264-1207;;Stress Product 1207;Lacteos;25364.69;17835.11;817;5;2;5;UNIT;Sí;;
STRESS-1788552189265-1208;;Stress Product 1208;Bebidas;6764.23;17734.13;462;5;2;19;KG;Sí;;
STRESS-1788552189266-1209;;Stress Product 1209;Snacks;75584.42;31790.56;683;5;2;19;L;Sí;;
STRESS-1788552187956-121;;Stress Product 121;Bebidas;60400.72;4512.59;56;5;2;19;UNIT;Sí;;
STRESS-1788552189267-1210;;Stress Product 1210;Lacteos;34156.96;42601.76;234;5;2;0;L;Sí;;
STRESS-1788552189268-1211;;Stress Product 1211;Bebidas;91461.13;38794.36;389;5;2;5;UNIT;Sí;;
STRESS-1788552189269-1212;;Stress Product 1212;Snacks;63855.53;17848.77;277;5;2;5;UNIT;Sí;;
STRESS-1788552189270-1213;;Stress Product 1213;Bebidas;50641.9;28468.32;10000633;5;2;5;L;Sí;;
STRESS-1788552189270-1214;;Stress Product 1214;Lacteos;74149.15;49168.2;207;5;2;19;L;Sí;;
STRESS-1788552189271-1215;;Stress Product 1215;Snacks;95099.84;33627.25;488;5;2;0;KG;Sí;;
STRESS-1788552189272-1216;;Stress Product 1216;Lacteos;56922.71;23964.79;10000443;5;2;0;KG;Sí;;
STRESS-1788552189272-1217;;Stress Product 1217;Lacteos;18042.94;21511.98;970;5;2;5;L;Sí;;
STRESS-1788552189273-1218;;Stress Product 1218;Snacks;18002.97;38691.52;370;5;2;19;L;Sí;;
STRESS-1788552189274-1219;;Stress Product 1219;Lacteos;21807.1;448.26;764;5;2;19;UNIT;Sí;;
STRESS-1788552187957-122;;Stress Product 122;Snacks;1070.3;49985.49;728;5;2;5;L;Sí;;
STRESS-1788552189275-1220;;Stress Product 1220;Snacks;70471.59;27564.78;176;5;2;5;UNIT;Sí;;
STRESS-1788552189276-1221;;Stress Product 1221;Lacteos;72566.4;37527.38;378;5;2;19;KG;Sí;;
STRESS-1788552189277-1222;;Stress Product 1222;Lacteos;72509.89;6613.22;294;5;2;19;KG;Sí;;
STRESS-1788552189278-1223;;Stress Product 1223;Lacteos;31361.9;40633.29;744;5;2;0;L;Sí;;
STRESS-1788552189279-1224;;Stress Product 1224;Lacteos;99215.36;31622.66;759;5;2;0;UNIT;Sí;;
STRESS-1788552189280-1225;;Stress Product 1225;Lacteos;47441.23;45904.69;876;5;2;5;KG;Sí;;
STRESS-1788552189281-1226;;Stress Product 1226;Bebidas;81496.57;45291.73;804;5;2;5;L;Sí;;
STRESS-1788552189283-1227;;Stress Product 1227;Lacteos;67399.5;34398.51;295;5;2;0;KG;Sí;;
STRESS-1788552189284-1228;;Stress Product 1228;Bebidas;4394.96;38645.64;233;5;2;0;UNIT;Sí;;
STRESS-1788552189285-1229;;Stress Product 1229;Snacks;30254.76;27288.99;66;5;2;0;UNIT;Sí;;
STRESS-1788552187958-123;;Stress Product 123;Snacks;19902.11;2404.68;225;5;2;19;L;Sí;;
STRESS-1788552189292-1230;;Stress Product 1230;Lacteos;28385.91;17563.98;59;5;2;5;KG;Sí;;
STRESS-1788552189293-1231;;Stress Product 1231;Snacks;58874.27;45183.58;1044;5;2;19;UNIT;Sí;;
STRESS-1788552189294-1232;;Stress Product 1232;Bebidas;30526.48;47590.99;547;5;2;0;UNIT;Sí;;
STRESS-1788552189295-1233;;Stress Product 1233;Snacks;81172.36;30976.59;419;5;2;19;KG;Sí;;
STRESS-1788552189295-1234;;Stress Product 1234;Bebidas;14587.56;26434.33;211;5;2;19;KG;Sí;;
STRESS-1788552189296-1235;;Stress Product 1235;Snacks;5619.9;47855.04;863;5;2;5;KG;Sí;;
STRESS-1788552189298-1236;;Stress Product 1236;Snacks;55057.36;11906.84;49;5;2;5;KG;Sí;;
STRESS-1788552189299-1237;;Stress Product 1237;Bebidas;55590.08;7453.65;45;5;2;0;KG;Sí;;
STRESS-1788552189300-1238;;Stress Product 1238;Snacks;16988.98;31455.58;171;5;2;5;KG;Sí;;
STRESS-1788552189300-1239;;Stress Product 1239;Lacteos;74828.27;44059.21;687;5;2;0;UNIT;Sí;;
STRESS-1788552187960-124;;Stress Product 124;Lacteos;97213.32;16951.16;431;5;2;5;L;Sí;;
STRESS-1788552189301-1240;;Stress Product 1240;Lacteos;66472.77;36030.11;855;5;2;19;KG;Sí;;
STRESS-1788552189302-1241;;Stress Product 1241;Snacks;71882.37;39808.21;85;5;2;0;KG;Sí;;
STRESS-1788552189308-1242;;Stress Product 1242;Bebidas;84859.12;41884.89;106;5;2;0;UNIT;Sí;;
STRESS-1788552189310-1243;;Stress Product 1243;Lacteos;90915.9;37437.52;39;5;2;0;KG;Sí;;
STRESS-1788552189310-1244;;Stress Product 1244;Snacks;30525.56;13796.89;957;5;2;19;L;Sí;;
STRESS-1788552189311-1245;;Stress Product 1245;Lacteos;59476.26;46446.53;981;5;2;5;UNIT;Sí;;
STRESS-1788552189312-1246;;Stress Product 1246;Snacks;14181.72;43727.28;344;5;2;0;L;Sí;;
STRESS-1788552189313-1247;;Stress Product 1247;Lacteos;16739.14;42430.59;692;5;2;5;L;Sí;;
STRESS-1788552189314-1248;;Stress Product 1248;Bebidas;32188.22;15844.91;552;5;2;5;KG;Sí;;
STRESS-1788552189315-1249;;Stress Product 1249;Lacteos;70164.43;1411.41;630;5;2;19;KG;Sí;;
STRESS-1788552187961-125;;Stress Product 125;Bebidas;52122.14;39314.1;981;5;2;0;KG;Sí;;
STRESS-1788552189317-1250;;Stress Product 1250;Snacks;45244.81;33419.13;1000;5;2;0;L;Sí;;
STRESS-1788552189317-1251;;Stress Product 1251;Bebidas;44113.35;5114.65;838;5;2;0;UNIT;Sí;;
STRESS-1788552189318-1252;;Stress Product 1252;Snacks;95582.95;12649.36;374;5;2;0;KG;Sí;;
STRESS-1788552189319-1253;;Stress Product 1253;Bebidas;35076.75;46152.98;992;5;2;19;UNIT;Sí;;
STRESS-1788552189320-1254;;Stress Product 1254;Bebidas;22377.74;30887.31;278;5;2;5;KG;Sí;;
STRESS-1788552189321-1255;;Stress Product 1255;Bebidas;17311.38;30523.37;508;5;2;5;UNIT;Sí;;
STRESS-1788552189321-1256;;Stress Product 1256;Lacteos;49332.49;44508.36;329;5;2;19;UNIT;Sí;;
STRESS-1788552189323-1257;;Stress Product 1257;Bebidas;48407.05;14987.59;350;5;2;5;KG;Sí;;
STRESS-1788552189324-1258;;Stress Product 1258;Bebidas;38945.94;12258.09;52;5;2;5;L;Sí;;
STRESS-1788552189325-1259;;Stress Product 1259;Lacteos;1704.75;2197.11;810;5;2;5;KG;Sí;;
STRESS-1788552187963-126;;Stress Product 126;Lacteos;99645.06;19665.54;10000253;5;2;0;UNIT;Sí;;
STRESS-1788552189326-1260;;Stress Product 1260;Bebidas;56754.79;30326.57;886;5;2;19;UNIT;Sí;;
STRESS-1788552189327-1261;;Stress Product 1261;Snacks;73510.31;14154.98;305;5;2;19;KG;Sí;;
STRESS-1788552189328-1262;;Stress Product 1262;Snacks;68480.74;38394.3;908;5;2;19;KG;Sí;;
STRESS-1788552189328-1263;;Stress Product 1263;Lacteos;30440.98;38644.14;467;5;2;5;UNIT;Sí;;
STRESS-1788552189329-1264;;Stress Product 1264;Bebidas;90158.6;26093.48;186;5;2;19;L;Sí;;
STRESS-1788552189330-1265;;Stress Product 1265;Snacks;22316.53;7279.59;282;5;2;5;UNIT;Sí;;
STRESS-1788552189331-1266;;Stress Product 1266;Bebidas;57273.77;5038.43;771;5;2;5;KG;Sí;;
STRESS-1788552189333-1267;;Stress Product 1267;Lacteos;16785.17;7064.66;727;5;2;19;KG;Sí;;
STRESS-1788552189334-1268;;Stress Product 1268;Snacks;34018.36;9648.82;926;5;2;5;L;Sí;;
STRESS-1788552189335-1269;;Stress Product 1269;Bebidas;75087.26;10643.97;782;5;2;5;L;Sí;;
STRESS-1788552187965-127;;Stress Product 127;Bebidas;20925.29;3478.59;46;5;2;0;KG;Sí;;
STRESS-1788552189336-1270;;Stress Product 1270;Bebidas;42906.28;8097.65;75;5;2;19;KG;Sí;;
STRESS-1788552189337-1271;;Stress Product 1271;Snacks;19730.38;6430.79;481;5;2;0;KG;Sí;;
STRESS-1788552189340-1272;;Stress Product 1272;Bebidas;56362.59;40921.08;822;5;2;0;KG;Sí;;
STRESS-1788552189343-1273;;Stress Product 1273;Lacteos;85095.85;15979.8;863;5;2;0;L;Sí;;
STRESS-1788552189345-1274;;Stress Product 1274;Lacteos;13580.51;45768.86;45;5;2;19;L;Sí;;
STRESS-1788552189347-1275;;Stress Product 1275;Bebidas;10790.61;1687.95;217;5;2;0;KG;Sí;;
STRESS-1788552189349-1276;;Stress Product 1276;Snacks;77731.11;1161.97;866;5;2;5;UNIT;Sí;;
STRESS-1788552189351-1277;;Stress Product 1277;Bebidas;26315.85;20336.83;222;5;2;0;L;Sí;;
STRESS-1788552189352-1278;;Stress Product 1278;Bebidas;29426.67;26050.94;951;5;2;0;UNIT;Sí;;
STRESS-1788552189354-1279;;Stress Product 1279;Lacteos;20899.76;9441.16;578;5;2;19;KG;Sí;;
STRESS-1788552187966-128;;Stress Product 128;Snacks;71855.02;27218.97;731;5;2;19;L;Sí;;
STRESS-1788552189355-1280;;Stress Product 1280;Lacteos;72652.56;7618.55;757;5;2;0;KG;Sí;;
STRESS-1788552189356-1281;;Stress Product 1281;Bebidas;14896.1;12649.66;50;5;2;5;UNIT;Sí;;
STRESS-1788552189357-1282;;Stress Product 1282;Snacks;75163.09;42021.98;47;5;2;0;UNIT;Sí;;
STRESS-1788552189359-1283;;Stress Product 1283;Snacks;72943.78;34402.63;1048;5;2;19;UNIT;Sí;;
STRESS-1788552189361-1284;;Stress Product 1284;Snacks;13400.06;27876.74;634;5;2;19;UNIT;Sí;;
STRESS-1788552189361-1285;;Stress Product 1285;Snacks;41227.77;45397.24;874;5;2;19;L;Sí;;
STRESS-1788552189362-1286;;Stress Product 1286;Snacks;17901.77;44155.34;1037;5;2;0;KG;Sí;;
STRESS-1788552189364-1287;;Stress Product 1287;Bebidas;4328.37;7941.37;658;5;2;19;KG;Sí;;
STRESS-1788552189366-1288;;Stress Product 1288;Snacks;61763.12;10804.22;895;5;2;19;L;Sí;;
STRESS-1788552189367-1289;;Stress Product 1289;Bebidas;63713.05;36359.24;104;5;2;5;L;Sí;;
STRESS-1788552187968-129;;Stress Product 129;Snacks;37276.82;38094.06;495;5;2;19;KG;Sí;;
STRESS-1788552189368-1290;;Stress Product 1290;Lacteos;95017.41;30205.75;475;5;2;5;KG;Sí;;
STRESS-1788552189370-1291;;Stress Product 1291;Lacteos;66055.31;13250.24;491;5;2;0;UNIT;Sí;;
STRESS-1788552189372-1292;;Stress Product 1292;Lacteos;35258.16;34128.27;937;5;2;19;KG;Sí;;
STRESS-1788552189373-1293;;Stress Product 1293;Snacks;24542.58;33921;42;5;2;0;UNIT;Sí;;
STRESS-1788552189374-1294;;Stress Product 1294;Lacteos;6861.13;2433.83;121;5;2;5;L;Sí;;
STRESS-1788552189375-1295;;Stress Product 1295;Lacteos;13982.96;40862.03;644;5;2;0;KG;Sí;;
STRESS-1788552189376-1296;;Stress Product 1296;Snacks;40575.61;32707.18;631;5;2;0;KG;Sí;;
STRESS-1788552189376-1297;;Stress Product 1297;Lacteos;8926.11;15407.64;442;5;2;0;UNIT;Sí;;
STRESS-1788552189377-1298;;Stress Product 1298;Snacks;37241.46;34116.11;821;5;2;5;UNIT;Sí;;
STRESS-1788552189378-1299;;Stress Product 1299;Lacteos;18707.29;42134.83;314;5;2;19;UNIT;Sí;;
STRESS-1788552187762-13;;Stress Product 13;Snacks;52714.55;34688.16;934;5;2;19;UNIT;Sí;;
STRESS-1788552187969-130;;Stress Product 130;Lacteos;10519.03;43827.74;10000343;5;2;19;KG;Sí;;
STRESS-1788552189378-1300;;Stress Product 1300;Bebidas;44847.02;23646.02;985;5;2;5;KG;Sí;;
STRESS-1788552189379-1301;;Stress Product 1301;Lacteos;35192.78;15121.75;533;5;2;19;UNIT;Sí;;
STRESS-1788552189381-1302;;Stress Product 1302;Snacks;71232.83;19914.64;889;5;2;19;L;Sí;;
STRESS-1788552189383-1303;;Stress Product 1303;Lacteos;77567.3;5444.56;946;5;2;0;KG;Sí;;
STRESS-1788552189385-1304;;Stress Product 1304;Bebidas;80256.3;7178.08;300;5;2;5;L;Sí;;
STRESS-1788552189387-1305;;Stress Product 1305;Lacteos;15066.65;25106.2;132;5;2;0;L;Sí;;
STRESS-1788552189388-1306;;Stress Product 1306;Snacks;79835.96;2280.36;751;5;2;0;L;Sí;;
STRESS-1788552189389-1307;;Stress Product 1307;Bebidas;26489.76;31825.07;407;5;2;0;L;Sí;;
STRESS-1788552189390-1308;;Stress Product 1308;Snacks;39288.65;32196.04;385;5;2;0;KG;Sí;;
STRESS-1788552189391-1309;;Stress Product 1309;Snacks;49383.36;7551.84;10000483;5;2;19;UNIT;Sí;;
STRESS-1788552187970-131;;Stress Product 131;Snacks;52961.89;39351.54;1155;5;2;0;L;Sí;;
STRESS-1788552189392-1310;;Stress Product 1310;Bebidas;21538.96;19969.21;45;5;2;0;L;Sí;;
STRESS-1788552189394-1311;;Stress Product 1311;Lacteos;6269.86;5153.32;251;5;2;5;KG;Sí;;
STRESS-1788552189395-1312;;Stress Product 1312;Bebidas;23458.69;24109.99;499;5;2;0;L;Sí;;
STRESS-1788552189396-1313;;Stress Product 1313;Snacks;43533.7;18591.25;550;5;2;0;KG;Sí;;
STRESS-1788552189398-1314;;Stress Product 1314;Bebidas;89037.11;517.72;597;5;2;0;L;Sí;;
STRESS-1788552189399-1315;;Stress Product 1315;Bebidas;55289.12;45912.05;576;5;2;19;L;Sí;;
STRESS-1788552189401-1316;;Stress Product 1316;Snacks;35898.79;16270.21;577;5;2;19;KG;Sí;;
STRESS-1788552189402-1317;;Stress Product 1317;Bebidas;66810.69;727.51;594;5;2;5;UNIT;Sí;;
STRESS-1788552189402-1318;;Stress Product 1318;Snacks;85764.93;45645.51;459;5;2;5;UNIT;Sí;;
STRESS-1788552189403-1319;;Stress Product 1319;Bebidas;8463.89;43484.77;654;5;2;19;L;Sí;;
STRESS-1788552187971-132;;Stress Product 132;Lacteos;50755.43;19128.47;835;5;2;0;L;Sí;;
STRESS-1788552189404-1320;;Stress Product 1320;Snacks;68031.12;6262.3;463;5;2;0;L;Sí;;
STRESS-1788552189405-1321;;Stress Product 1321;Lacteos;3660.53;46847.43;804;5;2;19;L;Sí;;
STRESS-1788552189406-1322;;Stress Product 1322;Lacteos;12843.42;11518.21;694;5;2;19;KG;Sí;;
STRESS-1788552189406-1323;;Stress Product 1323;Snacks;69468.31;5228.38;906;5;2;0;UNIT;Sí;;
STRESS-1788552189407-1324;;Stress Product 1324;Snacks;36444.98;32129.47;10000801;5;2;19;UNIT;Sí;;
STRESS-1788552189408-1325;;Stress Product 1325;Lacteos;98102.39;23230.31;958;5;2;5;KG;Sí;;
STRESS-1788552189408-1326;;Stress Product 1326;Bebidas;35817.76;42124.05;1009;5;2;19;L;Sí;;
STRESS-1788552189409-1327;;Stress Product 1327;Snacks;36726.83;35757.45;626;5;2;0;KG;Sí;;
STRESS-1788552189410-1328;;Stress Product 1328;Snacks;18704.93;3319.25;110;5;2;19;L;Sí;;
STRESS-1788552189411-1329;;Stress Product 1329;Snacks;45692.43;42895.23;979;5;2;5;UNIT;Sí;;
STRESS-1788552187972-133;;Stress Product 133;Snacks;61807.29;37103.79;682;5;2;0;KG;Sí;;
STRESS-1788552189412-1330;;Stress Product 1330;Lacteos;52645.94;18762.04;390;5;2;5;KG;Sí;;
STRESS-1788552189413-1331;;Stress Product 1331;Bebidas;78868.88;2388.54;899;5;2;5;UNIT;Sí;;
STRESS-1788552189414-1332;;Stress Product 1332;Snacks;30224.92;16802.52;140;5;2;19;UNIT;Sí;;
STRESS-1788552189415-1333;;Stress Product 1333;Lacteos;584.11;3178.33;1040;5;2;5;UNIT;Sí;;
STRESS-1788552189416-1334;;Stress Product 1334;Snacks;853.81;23896.35;48;5;2;5;UNIT;Sí;;
STRESS-1788552189418-1335;;Stress Product 1335;Bebidas;37768.44;27423.36;698;5;2;19;KG;Sí;;
STRESS-1788552189420-1336;;Stress Product 1336;Bebidas;3372.47;46518.24;313;5;2;0;L;Sí;;
STRESS-1788552189421-1337;;Stress Product 1337;Snacks;8503.97;5072.27;875;5;2;0;KG;Sí;;
STRESS-1788552189422-1338;;Stress Product 1338;Bebidas;331.07;17007.76;522;5;2;5;L;Sí;;
STRESS-1788552189423-1339;;Stress Product 1339;Bebidas;47548.62;21900.54;46;5;2;0;L;Sí;;
STRESS-1788552187974-134;;Stress Product 134;Bebidas;25338.15;2311.6;44;5;2;19;KG;Sí;;
STRESS-1788552189424-1340;;Stress Product 1340;Snacks;77806.54;41422.85;424;5;2;5;KG;Sí;;
STRESS-1788552189424-1341;;Stress Product 1341;Lacteos;90819.1;21147.94;47;5;2;5;UNIT;Sí;;
STRESS-1788552189425-1342;;Stress Product 1342;Lacteos;89316.53;30763.38;652;5;2;0;KG;Sí;;
STRESS-1788552189426-1343;;Stress Product 1343;Bebidas;19934.9;26091.68;1024;5;2;0;KG;Sí;;
STRESS-1788552189427-1344;;Stress Product 1344;Lacteos;89348.02;3324.44;59;5;2;19;L;Sí;;
STRESS-1788552189428-1345;;Stress Product 1345;Snacks;19509.65;44989.79;883;5;2;19;UNIT;Sí;;
STRESS-1788552189429-1346;;Stress Product 1346;Lacteos;90720.89;14308.67;343;5;2;19;KG;Sí;;
STRESS-1788552189429-1347;;Stress Product 1347;Lacteos;35023.08;46632.43;131;5;2;19;L;Sí;;
STRESS-1788552189430-1348;;Stress Product 1348;Snacks;35455.49;46016.79;252;5;2;0;L;Sí;;
STRESS-1788552189432-1349;;Stress Product 1349;Lacteos;49964.61;37130.87;643;5;2;19;KG;Sí;;
STRESS-1788552187975-135;;Stress Product 135;Lacteos;22601.02;37899.03;849;5;2;0;UNIT;Sí;;
STRESS-1788552189433-1350;;Stress Product 1350;Lacteos;20367.89;23931.18;327;5;2;0;KG;Sí;;
STRESS-1788552189434-1351;;Stress Product 1351;Lacteos;46068.38;1653.87;445;5;2;19;L;Sí;;
STRESS-1788552189435-1352;;Stress Product 1352;Bebidas;98257.52;36974.86;491;5;2;5;UNIT;Sí;;
STRESS-1788552189436-1353;;Stress Product 1353;Snacks;76700.8;3790.11;766;5;2;19;UNIT;Sí;;
STRESS-1788552189437-1354;;Stress Product 1354;Bebidas;99471.36;20255.31;853;5;2;0;UNIT;Sí;;
STRESS-1788552189437-1355;;Stress Product 1355;Lacteos;74318.62;19302.73;88;5;2;0;UNIT;Sí;;
STRESS-1788552189438-1356;;Stress Product 1356;Bebidas;54778.53;34049.47;504;5;2;5;KG;Sí;;
STRESS-1788552189439-1357;;Stress Product 1357;Snacks;42793.15;19917.28;649;5;2;0;KG;Sí;;
STRESS-1788552189440-1358;;Stress Product 1358;Lacteos;65836;7025.33;771;5;2;0;UNIT;Sí;;
STRESS-1788552189441-1359;;Stress Product 1359;Lacteos;56029.58;28306.57;643;5;2;19;UNIT;Sí;;
